,secID,ticker,tradeDate,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
359,000001.XSHE,1,2014/12/17,,,,,,28.3939,,0.0212,-0.2052,,0.3559,0.0087,0.0071,,,,0.0199,0.0173,0.013,1.4839,0.7348,2.0194,15.9199,0.9409,0.0252,1.37,0.0706,,0.2744,14.0386,11.0462,13.2681,14.4707,11.8095,1.8316,35.8011,0.0591,0.5827,0.1096,0.1232,,6.4717,0.0017,19.431,0.3658,1.3653,0.0127,0.006,,,0.8539,25.8908,25.7412,0,,,14.281,10.7608,12.9685,14.2378,11.2875,1409.3869,76.9167,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3847,-12.3079,9.1261,2.5252,0.6667,,1.1725,1.445,1.0824,0.0096,0.0108,0.1728,0.22,71.0931,0.3821,0.687,0.6342,0,1.6534,0.0756,1.7628,0.1556,0.0336,0.5763,0.301,0.0324,0.0125,0.0298,0.0107,0.0255,0.0169,1759.8201,1.868,0.0175,44,0.1106,0.0196,60,0.3872,0.0377,60,0.2738,0.3021,-290.8544,1.9339,-0.0156,-0.044,1.6936,8,1,0.4299,-0.2285,0.0094,82.8296,0.2194,0.6584,0.8588,1.0624,7.5505,18.4346,7.8767,36.074,9.849,16.088,148.7795,110.0884,166.6667,300.8815,72.98,66.0354,86.8692,12.0328,44.5001,3.3997,9.9511,0.5212,0.2646,66.3273,0.1471,2.4403,7.1703,49.2165,2.2728,1.1172,15680930881,15222195293,14543093246,3880.9349,3781.211,1863.4197,1639.1309,44371061.61,35270873.7,303045648.6,300445110.7,265174237,309172262.8,-18200375.81,24.2519,1.8365,-1.4568,8.7691,106283554.9,125954054.6,20.9538,77630869653,5184.7581,4411.4696,4800.1721,52.5448,25.0962,267.7313,31.1319,0.0814,0.0239,47.287,12.5149,53.5007,45.5179,84,16,100,0.8461,0.9558,0.478,0.739,0.261,2.2593,2.625,876.3967,844.8286,838.8733,0.0097,0.0136,56.3227,0.2681,0.1686,0.197,0.095,19.5461,6.6318,5.7303,0.6474,2.5178,5.5587,13.8694,12.9136,0.4896,13.8386,0.901,14.822,14.9703,0.9298,203.3973,152.206,51.1913,224.974,29.1325,0.4141,1.8828,0.0956,4.5281,6827.9621,1.2599,1.3899,0.5
360,000001.XSHE,1,2014/12/18,,,,,,28.3939,,0.0212,-0.2052,,0.3775,0.009,0.0071,,,,0.0187,0.018,0.0133,1.4711,0.7221,2.0374,15.9199,0.9409,0.0256,1.37,0.0685,,0.2744,14.1933,11.1098,13.4225,14.6103,11.9105,1.8316,35.8011,0.0591,0.5827,0.113,0.1232,,6.4717,0.0017,19.431,0.3658,1.3757,0.0127,0.006,,,0.8539,25.8598,25.7101,0,,,14.3739,10.8032,13.1815,14.4318,11.3635,1455.9512,70.424,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3423,-11.9313,8.8469,2.4479,0.5833,,1.0665,1.4008,1.0697,0.0096,0.0108,0.1728,0.22,62.5485,0.3534,0.6533,0.6342,0,1.6534,0.0756,1.7581,0.1556,0.0336,0.5763,0.301,0.0314,0.0127,0.0307,0.0107,0.026,0.0171,1654.4823,1.8723,0.0212,46,0.114,0.0196,60,0.3995,0.038,60,0.2738,0.3021,-168.2864,1.1189,-0.0156,-0.044,1.6936,8,0.9334,0.3809,-0.387,0.0094,82.8296,0.1924,0.7118,0.8652,1.0435,3.5869,12.9566,3.1712,31.0293,10.1541,16.2089,107.6762,99.7341,79.6538,272.7537,68.2365,65.4559,73.7976,4.9287,40.0801,3.1594,10.9607,0.4517,0.3124,59.1153,0.0624,2.9101,7.1703,42.2622,2.0354,1.124,15433905791,15255594710,14632728538,4030.4614,3600.1954,1710.5058,1562.1532,41176207.33,28396790.24,292860092.5,292226646,263829855.8,288456538.5,-25558834.2,20.9392,1.7134,-29.2275,-29.9785,108137441.7,115033806.4,18.5765,80614490070,5088.165,4477.5861,4858.2808,48.2081,30.7955,250.1635,21.4274,0.076,0.0917,40.6796,10.766,54.1205,48.5953,84,12,96,0.8702,0.9664,0.4418,0.7209,0.2791,0.929,2.3848,868.8407,849.5188,843.7996,0.0106,0.0134,61.0763,0.246,0.1508,0.2833,0.082,1.7545,6.702,4.4606,0.6482,0.6872,4.8988,14.0263,13.0599,0.5019,14.0549,0.9439,14.95,15.0133,0.9654,187.857,145.8721,41.9849,218.0262,29.0873,0.6564,1.6051,0.0637,4.3896,6827.9621,1.1349,1.3622,0.4
361,000001.XSHE,1,2014/12/19,,,,,,28.3939,,0.0212,-0.2052,,0.4002,0.0089,0.0071,,,,0.0161,0.0183,0.0138,1.4675,0.7216,2.0338,15.9199,0.9409,0.0258,1.37,0.0673,,0.2744,14.3401,11.1741,13.5728,14.7404,12.0118,1.8316,35.8011,0.0591,0.5827,0.1122,0.1232,,6.4717,0.0017,19.431,0.3658,1.3795,0.0126,0.006,,,0.8539,25.8671,25.7174,0,,,14.4209,10.8468,13.3915,14.6438,11.4405,1521.8966,64.4951,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3522,-12.0195,8.9122,2.466,0.6667,,1.0323,1.389,1.076,0.0096,0.0108,0.1728,0.22,63.3035,0.3576,0.6587,0.6342,0,1.6534,0.0756,1.7587,0.1556,0.0336,0.5763,0.301,0.0289,0.0128,0.0311,0.0108,0.0266,0.0174,1761.5388,1.8723,0.0212,48,0.1132,0.0196,60,0.3965,0.038,60,0.2738,0.3021,-186.7,1.2414,-0.0156,-0.044,1.6936,8,0.949,0.3579,-0.5491,0.0091,82.8296,0.1638,0.6771,0.857,0.9948,4.0191,12.0144,2.4355,31.1166,10.4793,16.3038,70.5723,87.5387,42.4327,244.3804,71.3404,67.7276,78.566,7.7662,38.8991,3.5395,10.9607,0.4786,0.2707,63.8729,0.0313,2.9101,7.111,41.9205,1.7829,1.1311,15627446373,15358550818,14726307198,4113.3185,3554.682,1604.2101,1581.6218,36625152.21,18420931.72,274801999.7,277044174.6,258623242.9,256817886.4,-36408440.98,15.6947,1.8671,-51.585,-13.5206,102792728.9,109489452.1,14.964,82264460204,5183.7599,4544.6842,4950.3662,43.8202,25.8563,250.651,-2.5551,0.0576,0.0454,35.5934,11.9272,53.5451,51.077,84,8,92,0.8906,0.9725,0.3542,0.6771,0.3229,0.4698,2.0586,870.2834,855.1608,848.8963,0.0108,0.0132,60.1811,0.2162,0.1349,0.2913,0.06,-3.186,6.7426,2.5797,0.6536,1.9081,5.1603,14.1762,13.2037,0.5217,14.2347,0.949,15.0651,15.0761,0.9614,184.5665,142.7954,41.7711,201.6448,29.078,0.3443,1.0954,0.0501,4.4223,6827.9621,1.1451,1.3941,0.4
362,000001.XSHE,1,2014/12/22,,,,,,28.3939,,0.0212,-0.2052,,0.4184,0.0087,0.0071,,,,0.0154,0.0186,0.0169,1.4256,0.7071,2.016,15.9199,0.9409,0.0263,1.37,0.064,,0.2744,14.5218,11.2429,13.741,14.9401,12.1209,1.8316,35.8011,0.0591,0.5827,0.1097,0.1232,,6.4717,0.0017,19.431,0.3658,1.3856,0.0127,0.006,,,0.8539,25.8895,25.7399,0,,,14.4318,10.8928,13.6195,14.9956,11.5284,1618.796,64.9821,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3829,-12.2919,9.1142,2.5219,0.6667,,1.0072,1.423,1.1295,0.0096,0.0108,0.1728,0.22,60.4133,0.4006,0.6903,0.6342,0,1.6534,0.0756,1.7407,0.1556,0.0336,0.5763,0.301,0.0285,0.0131,0.0317,0.0109,0.03,0.0178,1922.8734,1.8707,0.0176,50,0.1106,0.0187,60,0.3883,0.0397,60,0.2727,0.3041,-282.111,1.8758,-0.0156,-0.044,1.6936,8,0.9972,0.3461,-0.6397,0.009,82.8296,0.164,0.7218,0.8922,1.054,6.2895,12.6294,2.2934,33.0581,10.8581,16.3809,124.3809,114.6456,107.3668,259.151,71.9825,69.0797,77.7881,10.0338,42.299,3.3997,12.2211,0.504,0.2346,68.2372,0.0071,2.8903,7.4501,44.0969,0.7662,1.1389,15974185497,15491898296,14848359658,4262.6412,4070.0987,1574.7949,1591.4086,33823347.63,22616129.32,287881476.8,287766474.5,265150345.2,286791632.2,-22414436.62,12.4759,2.1082,0.4988,110.9235,98336521.13,108025960.8,13.9473,85222615426,5108.7893,4605.712,5029.9565,38.7258,32.3642,204.2097,-4.4173,0.0724,0.0992,44.1225,9.9291,54.8411,54.284,84,4,88,0.9112,0.9932,0.3798,0.6899,0.3101,0.1095,1.6246,878.1207,862.0671,852.7574,0.0112,0.013,59.2256,0.1827,0.106,0.2903,0.0769,7.7728,6.7427,1.7222,0.6516,2.1772,5.8597,14.3551,13.3619,0.533,14.3693,0.9368,15.2755,15.3149,0.9408,204.4944,157.0806,47.4138,221.8424,29.1544,0.5376,1.8877,0.088,4.4223,6982.2937,1.0988,1.4458,0.5
363,000001.XSHE,1,2014/12/23,,,,,,28.3939,,0.0212,-0.2052,,0.4184,0.009,0.0071,,,,0.013,0.0187,0.0154,1.45,0.7168,2.023,15.9199,0.9409,0.0269,1.37,0.061,,0.2744,14.5632,11.3009,13.8371,14.8766,12.2071,1.8316,35.8011,0.0591,0.5827,0.1141,0.1232,,6.4717,0.0017,19.431,0.3658,1.3924,0.0127,0.006,,,0.8539,25.8503,25.7006,0,,,14.5358,10.9339,13.808,15.0677,11.6059,1728.6466,59.0237,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3297,-11.8191,8.7637,2.4249,0.5833,,1.0759,1.3433,1.025,0.0096,0.0108,0.1728,0.22,51.6484,0.4097,0.6511,0.6342,0,1.6534,0.0756,1.7388,0.1556,0.0336,0.5763,0.301,0.0262,0.0132,0.0319,0.0109,0.0286,0.0181,1853.2713,1.8707,0.0176,52,0.1151,0.0193,60,0.4029,0.0372,60,0.2734,0.3011,-149.518,0.9942,-0.0156,-0.044,1.6936,8,0.9136,0.3394,-0.7721,0.0092,82.8296,0.064,0.7347,0.8884,1.0182,1.4706,6.8192,-2.1112,27.0862,11.3023,16.3137,42.9089,74.1699,-82.7833,208.6907,60.0098,64.3765,51.2764,8.6095,34.3257,3.3191,12.5115,0.4368,0.2865,60.3899,0.0705,3.4802,7.2494,35.129,-0.093,1.1453,15794400418,15625297204,14953583850,4311.8285,4113.4278,1504.4788,1540.4881,29524070.1,12326959.99,268227586.3,271153952.1,258826992.2,251122781.2,-34394220.24,4.4441,1.9208,-59.2666,-0.1713,92197955.99,106393836.3,11.4126,86182817171,5043.9545,4657.5374,5090.0023,32.3879,34.2439,146.0173,-18.636,0.0421,0.0753,38.4031,13.2971,54.0045,56.2538,76,8,84,0.9191,0.9511,0.2354,0.6177,0.3823,1.04,1.4556,871.2066,868.597,854.5401,0.0096,0.0125,57.6014,0.153,0.0829,0.053,0.0873,-3.713,6.0888,2.4734,0.6713,1.9477,4.9794,14.4158,13.4647,0.5196,14.4539,0.98,15.1296,14.9791,0.9855,201.0664,146.0475,55.0189,192.0254,29.2073,0.1593,0.9393,0.0529,4.2522,6982.2937,1.0151,1.3876,0.4286
364,000001.XSHE,1,2014/12/24,,,,,,28.3939,,0.0212,-0.2052,,0.4344,0.0095,0.0071,,,,0.0113,0.0185,0.0104,1.4717,0.7338,2.0056,15.9199,0.9409,0.0271,1.37,0.0524,,0.2744,14.4735,11.3466,13.8593,14.6077,12.2682,1.8316,35.8011,0.0591,0.5827,0.1196,0.1232,,6.4717,0.0017,19.431,0.3658,1.3988,0.0127,0.006,,,0.8539,25.8031,25.6534,0,,,14.5238,10.9685,13.951,14.8098,11.6691,1778.7458,52.8388,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.2684,-11.2743,8.3597,2.3131,0.5,,0.9915,1.2551,0.9161,0.0096,0.0108,0.1728,0.22,41.24,0.3592,0.6199,0.6342,0,1.6534,0.0756,1.7363,0.1556,0.0336,0.5763,0.301,0.0246,0.0133,0.0318,0.011,0.0237,0.0183,1720.4891,1.8707,0.0176,54,0.1207,0.0193,60,0.4224,0.0372,60,0.2734,0.3011,-96.9827,0.6448,-0.0156,-0.044,1.6936,8,0.8172,0.3433,-0.8143,0.0094,82.8296,-0.1056,0.6432,0.9085,1.0434,-3.1248,0.8533,-4.9956,20.5749,11.7633,16.1386,-37.4666,23.7308,-159.4015,162.7257,44.0044,55.844,20.3252,-2.2189,25.512,4.3788,12.2713,0.3786,0.3326,53.234,-0.0085,4.1599,7.0198,25.5812,-1.6198,1.1501,15593373316,15684040379,15037832094,4332.6799,4016.7977,1479.8175,1608.3215,24783193.51,5819687.156,256009316.4,260365206,254545518.8,234424221.4,-37927012.72,-2.8855,1.7792,-48.8265,-18.582,87122968.04,107281565.2,7.8248,86597662005,4976.7712,4702.8297,5097.6997,25.8038,3.9702,87.5604,-17.4979,0.0132,-0.0112,32.5475,23.2964,49.0134,55.8524,76,4,80,0.9059,0.8531,0.0106,0.5053,0.4947,-0.1201,1.1456,861.9437,871.132,853.9753,0.0057,0.0115,54.5329,0.1279,0.0489,-0.1865,0.1019,-18.2043,6.2815,4.4516,0.6573,0.2189,3.909,14.3626,13.5095,0.4432,14.3747,1.0217,14.7069,14.3355,1.0323,180.5876,134.1271,46.4605,160.6146,29.373,-0.6215,0.5477,0.0831,4.2522,6660.5655,0.9238,1.3237,0.375
365,000001.XSHE,1,2014/12/25,,,,,,28.3939,,0.0212,-0.2052,,0.4341,0.0091,0.0071,,,,0.011,0.0183,0.0094,1.4717,0.7338,2.0056,15.9199,0.9409,0.0295,1.37,0.0507,,0.2744,14.5129,11.4019,13.9384,14.6352,12.3476,1.8316,35.8011,0.0591,0.5827,0.1146,0.1232,,6.4717,0.0017,19.431,0.3658,1.3931,0.0127,0.006,,,0.8539,25.8462,25.6966,0,,,14.6009,11.0088,14.12,14.77,11.7443,1778.6417,49.8545,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3243,-11.7711,8.7281,2.415,0.5833,,1.0554,1.2988,0.9866,0.0096,0.0108,0.1728,0.22,58.5703,0.4234,0.6597,0.6342,0,1.6534,0.0756,1.73,0.1556,0.0336,0.5763,0.301,0.0244,0.0134,0.0317,0.011,0.0228,0.0185,1759.1952,1.8747,0.0207,56,0.1156,0.0193,60,0.4046,0.0372,60,0.2734,0.3011,-142.6975,0.9488,-0.0156,-0.044,1.6936,8,0.905,0.3457,-0.5804,0.0098,82.8296,-0.1438,0.6186,0.8943,0.9878,0.6123,4.039,-0.5397,25.0841,12.2999,15.9401,-7.4044,41.1359,-54.5048,169.1699,50.483,55.6468,40.1554,-4.3556,29.883,4.6798,12.2713,0.4076,0.2883,58.5716,0.0525,4.1599,7.5398,28.8888,-2.0966,1.1559,15793100901,15702735382,15121547433,4357.7164,3401.5276,1449.0805,1036.4707,19936836.83,551410.082,245776274.4,251036341.2,250484931.1,222858676,-38770853.49,-12.1467,1.8132,-50.6287,-54.6091,88019863.44,107840529.2,6.1004,87112156758,5143.1396,4756.6869,5090.7633,20.5185,-14.5196,108.6217,-17.8634,-0.0096,-0.0603,28.6538,20.5108,44.6878,55.7688,68,8,76,0.8879,0.816,-0.0034,0.4983,0.5017,0.7709,0.9618,870.7495,870.1908,857.5097,0.0036,0.0105,53.7381,0.1061,0.0442,-0.1251,0.0793,1.0563,5.8266,4.6399,0.6466,-0.2889,4.3697,14.413,13.597,0.3676,14.3537,0.9771,14.6943,14.4963,0.9939,179.3242,140.8337,38.4905,160.8708,29.5013,-0.3181,0.3919,0.0483,4.4397,6660.5655,1.0715,1.3603,0.375
366,000001.XSHE,1,2014/12/26,,,,,,28.3939,,0.0212,-0.2052,,0.39,0.0088,0.0071,,,,0.0116,0.0169,0.0102,1.4727,0.7314,2.0135,15.9199,0.9409,0.0304,1.37,0.0466,,0.2744,14.6195,11.463,14.049,14.7899,12.4378,1.8316,35.8011,0.0591,0.5827,0.1115,0.1232,,6.4717,0.0017,19.431,0.3658,1.3669,0.0126,0.006,,,0.8539,25.8738,25.7241,0,,,14.7167,11.0522,14.2529,14.7897,11.8273,1811.538,47.7425,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3612,-12.0996,8.9717,2.4824,0.5833,,1.0831,1.2138,1.0066,0.0096,0.0108,0.1728,0.22,58.0463,0.4492,0.6549,0.6342,0,1.6534,0.0756,1.7294,0.1556,0.0336,0.5763,0.301,0.0252,0.0136,0.0305,0.0111,0.0238,0.0188,1851.8601,1.8747,0.0207,58,0.1124,0.0193,60,0.3936,0.0372,60,0.2734,0.3011,-207.3228,1.3785,-0.0156,-0.044,1.6936,8,0.9632,0.3358,-0.7055,0.0092,82.8296,-0.1242,0.6277,0.8776,0.9331,2.5993,5.9386,2.0932,27.6659,12.5659,15.94,41.464,77.3913,29.0928,181.4654,56.617,56.8481,56.1548,1.4092,21.3762,4.6798,12.5708,0.4286,0.2499,63.1688,0.0767,4.1599,6.8191,24.2208,-2.4868,1.1626,16036808236,15803219123,15193223943,4249.3313,3386.661,1416.7532,1031.7058,15934652.43,-74085.1763,245400103.6,249908801.8,249982887,229808229,-32017475.21,-19.2369,2.0969,-30.9189,-1.3431,83935965.24,100776483.5,5.8992,84927989405,5327.3239,4795.5291,5130.6231,16.6582,-9.9182,165.967,-13.8789,-0.011,-0.0487,31.8426,18.1143,42.3944,56.4603,68,4,72,0.8724,0.8103,0.0838,0.5419,0.4581,1.1586,0.9276,877.5346,871.6397,860.5793,0.0034,0.0098,52.1475,0.0917,0.0564,-0.0609,0.0874,6.356,5.2028,4.5746,0.663,0.9503,3.6885,14.5186,13.7083,0.3582,14.4555,0.9574,14.866,14.873,0.9747,184.4351,144.4643,39.9708,158.2501,29.4991,0.0564,0.7162,0.0437,4.4397,6846.0025,1.0641,1.4007,0.375
367,000001.XSHE,1,2014/12/29,,,,,,28.3939,,0.0212,-0.2052,,0.3613,0.0089,0.0071,,,,0.0122,0.0157,0.0082,1.4727,0.7314,2.0135,15.9199,0.9409,0.0304,1.37,0.0375,,0.2744,14.6742,11.5202,14.1319,14.8332,12.5192,1.8316,35.8011,0.0591,0.5827,0.1128,0.1232,,6.4717,0.0017,19.431,0.3658,1.3689,0.0126,0.006,,,0.8539,25.8618,25.7121,0,,,14.8507,11.0935,14.3894,14.7058,11.9073,1785.4013,57.2375,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.345,-11.9554,8.8647,2.4528,0.5833,,1.0986,1.2239,0.9726,0.0096,0.0108,0.1728,0.22,58.9989,0.4606,0.6384,0.6342,0,1.6534,0.0756,1.727,0.1556,0.0336,0.5763,0.301,0.026,0.0138,0.0295,0.0111,0.022,0.0192,1604.7187,1.8738,0.02,60,0.1138,0.0193,60,0.3983,0.0372,60,0.2734,0.3011,-172.9381,1.1499,-0.0156,-0.044,1.6936,8,0.9376,0.3267,-0.3474,0.0092,82.8296,-0.1442,0.6452,0.9078,0.9942,0.4658,3.6866,1.4557,25.3001,12.9873,15.7915,83.0908,102.9809,104.9628,185.5075,51.9534,54.4007,47.0589,-0.5372,22.3871,4.6798,13.1912,0.3715,0.27,57.9111,0.0898,4.0899,6.8191,25.0179,-3.004,1.1687,15778193419,15828343631,15274295780,4168.4969,3570.5513,1381.2733,1021.7432,12872901.85,625899.5549,247802778.7,251248188.7,250622289.2,239410425,-24494004.6,-20.0958,1.8218,15.5564,33.623,80494670.38,94983382.38,6.7804,83305384811,5136.4631,4845.097,5122.7403,15.1124,-7.0541,113.6101,2.9686,0.0129,0.0142,39.4546,15.1768,42.6673,56.9068,64,4,68,0.8544,0.7823,0.325,0.6625,0.3375,1.3395,0.9226,874.4617,872.3361,863.7485,0.0033,0.0091,50.2485,0.085,0.0776,-0.0123,0.07,-0.3219,4.0193,4.605,0.6639,-0.7404,3.4088,14.5803,13.798,0.3323,14.5848,0.9775,14.8945,14.9165,0.9954,172.0709,148.303,23.7679,156.0282,29.4782,0.2208,1.5207,0.0871,4.4397,6764.6584,1.0719,1.3588,0.375
368,000001.XSHE,1,2014/12/30,,,,,,28.3939,,0.0212,-0.2052,,0.4058,0.0086,0.0071,,,,0.012,0.0151,0.0093,1.4727,0.7306,2.0159,15.9199,0.9409,0.0328,1.37,0.0346,,0.2744,14.8244,11.586,14.2623,15.0557,12.6169,1.8316,35.8011,0.0591,0.5827,0.1086,0.1232,,6.4717,0.0017,19.431,0.3658,1.3643,0.0129,0.006,,,0.8539,25.8999,25.7502,0,,,14.9618,11.1401,14.5084,14.856,11.9966,1745.7352,66.0128,,0.3353,0.2938,0.2767,-0.5609,,0.2938,0.2767,,0.3041,0.3658,0.3658,0.4611,-1.0699,,1.3973,-12.4201,9.2093,2.5482,0.5833,,1.0772,1.1815,1.0509,0.0096,0.0108,0.1728,0.22,62.7485,0.4728,0.6765,0.6342,0,1.6534,0.0756,1.7276,0.1556,0.0336,0.5763,0.301,0.0259,0.0139,0.029,0.0112,0.0232,0.0195,1684.8769,1.8721,0.0187,60,0.1095,0.0194,60,0.3837,0.0378,60,0.2735,0.3018,-371.4376,2.4697,-0.0156,-0.044,1.6936,8,1,0.332,-0.3336,0.0089,82.8296,-0.0906,0.5823,0.8944,0.9486,3.6014,6.839,4.3395,29.2093,13.1568,15.8601,91.7252,104.1316,82.042,178.8987,64.3039,59.4366,74.0384,1.0506,18.1481,5.3595,12.8308,0.377,0.234,61.7021,0.0717,4.0899,6.4709,22.5456,-3.1745,1.1761,16014801257,15835112924,15349745951,4128.5438,3279.5079,1384.6641,534.4845,10180650.56,-588354.6022,245767335,248995827.1,249584181.7,238476229.3,-21538010.33,-17.3946,1.8289,43.93,-31.762,80685469.84,94665149.18,8.2018,82439410374,5314.1686,4893.4972,5156.9702,15.2437,-12.9678,138.4059,-1.9097,0.0345,-0.038,34.7055,13.3503,42.9038,54.8003,96,4,100,0.8431,0.7978,0.1978,0.5989,0.4011,1.1114,0.9068,883.6724,873.2614,867.6643,0.0046,0.0087,50.6312,0.0809,0.0922,0.1918,0.0689,1.8591,3.6204,4.2491,0.6645,-0.6386,2.9998,14.7219,13.9241,0.3976,14.7363,0.9507,15.1705,15.3384,0.9652,175.9942,156.7322,19.262,149.49,29.4056,0.2021,0.9227,0.0465,4.6125,6764.6584,1.1119,1.3827,0.375
